topic_id,challenge_id,created_at
903,6916,2019-04-18 08:57:19
928,7058,2019-04-30 17:00:26
928,7058,2019-04-30 17:00:45
929,7058,2019-04-30 17:00:45
930,7058,2019-04-30 17:01:13
928,7058,2019-04-30 17:01:36
929,7058,2019-04-30 17:01:36
930,7058,2019-04-30 17:01:36
931,7058,2019-04-30 17:01:54
932,7058,2019-04-30 17:02:09
933,7149,2019-05-05 14:24:19
1207,7149,2019-09-15 14:27:29
1208,7057,2019-09-15 15:10:00
937,7113,2019-05-07 10:11:42
938,7113,2019-05-07 10:12:01
374,7265,2019-11-20 15:43:37
374,7265,2019-11-20 15:44:00
1020,7725,2019-06-13 14:38:06
1030,7725,2019-06-17 17:07:51
3074,21795,2020-04-26 16:52:55
419,4193,2020-04-27 09:14:32
2380,4193,2020-04-27 09:14:32
418,4163,2020-04-27 09:27:34
2996,4163,2020-04-27 09:27:34
3075,10186,2020-04-27 10:59:18
3076,10188,2020-04-27 11:06:23
3077,10205,2020-04-27 11:15:29
3078,10209,2020-04-27 11:16:24
3079,10189,2020-04-27 11:18:28
3080,10210,2020-04-27 11:21:15
3081,10211,2020-04-27 11:25:55
3082,10487,2020-04-27 11:31:17
3083,10533,2020-04-27 11:34:14
3084,10534,2020-04-27 11:47:10
3085,10536,2020-04-27 12:13:59
66,1048,2020-04-27 15:50:24
67,1048,2020-04-27 15:50:24
1328,6989,2020-04-27 18:47:38
1329,6989,2020-04-27 18:47:38
3086,21797,2020-04-28 08:26:08
3087,1919,2020-04-28 16:12:29
3088,1919,2020-04-28 16:12:29
2547,3548,2020-04-28 16:57:36
2551,3466,2020-04-29 13:38:09
2599,5773,2020-04-29 15:50:34
2380,2718,2020-04-29 16:23:32
3089,2146,2020-04-29 18:05:35
3090,2146,2020-04-29 18:05:35
3091,6478,2020-04-30 09:01:29
3092,1928,2020-04-30 13:40:38
3093,1928,2020-04-30 13:40:38
1535,5776,2020-04-30 14:12:58
2257,1795,2020-04-30 14:17:37
2258,1795,2020-04-30 14:17:37
3094,9936,2020-05-01 10:12:34
3095,2238,2020-05-05 21:30:58
3096,2238,2020-05-05 21:30:58
3097,11346,2020-05-06 10:04:04
304,2567,2020-05-06 10:50:23
186,2462,2020-05-06 10:51:17
3098,2793,2020-05-06 23:18:46
549,8542,2020-05-07 09:26:42
3099,4238,2020-05-08 21:53:46
126,2349,2020-05-09 12:31:54
616,2359,2020-05-09 12:32:26
2540,2359,2020-05-09 12:32:26
1185,2042,2020-05-09 12:33:35
1186,2047,2020-05-09 12:34:05
2538,2049,2020-05-09 12:34:39
177,2051,2020-05-09 12:34:56
178,2062,2020-05-09 12:35:13
2211,2068,2020-05-09 12:35:31
2539,2070,2020-05-09 12:36:13
3100,11810,2020-05-09 14:26:54
3101,11810,2020-05-09 14:26:54
2609,7910,2020-05-09 16:19:52
1329,3258,2020-05-09 19:48:19
923,6889,2020-05-10 22:37:07
3102,6889,2020-05-10 22:37:07
129,4578,2020-05-11 08:26:11
1716,4562,2020-05-11 08:26:40
3103,4566,2020-05-11 08:26:52
1775,4569,2020-05-11 08:27:02
3104,4567,2020-05-11 08:27:13
1278,7786,2020-05-11 16:01:48
2895,6847,2020-05-11 16:30:36
3105,6847,2020-05-11 16:30:36
891,6852,2020-05-12 08:53:15
3106,6852,2020-05-12 08:53:15
1278,7755,2020-05-12 10:37:34
2591,3264,2020-05-12 16:04:05
2592,3264,2020-05-12 16:04:05
129,2986,2020-05-13 09:21:41
3107,9082,2020-05-13 15:51:07
2593,3336,2020-05-13 18:29:59
1217,6014,2020-05-14 11:56:44
2850,6206,2020-05-14 13:48:40
2850,6206,2020-05-14 13:48:40
3108,7428,2020-05-14 15:25:31
1217,8122,2020-05-14 16:19:21
3109,7211,2020-05-14 17:11:25
842,6352,2020-05-14 17:54:14
3110,6159,2020-05-14 20:20:09
2390,3593,2020-05-15 11:28:57
60,121,2020-05-16 00:10:47
3111,9036,2020-05-16 16:47:03
3112,7896,2020-05-18 07:53:18
2402,8531,2020-05-18 12:56:47
1507,8435,2020-05-18 18:10:28
1100,8191,2020-05-18 22:15:13
2113,1481,2020-05-21 09:37:13
2114,1481,2020-05-21 09:37:13
2115,1482,2020-05-21 09:38:50
2116,1482,2020-05-21 09:38:50
2117,1483,2020-05-21 10:31:49
2218,1502,2020-05-21 10:36:38
2219,1502,2020-05-21 10:36:38
2220,1503,2020-05-21 10:38:14
2221,1504,2020-05-21 10:45:24
2222,1543,2020-05-21 10:47:22
2223,1543,2020-05-21 10:47:22
2224,1544,2020-05-21 10:54:11
2225,1545,2020-05-21 10:55:32
2226,1545,2020-05-21 10:55:32
2227,1577,2020-05-21 10:58:49
2228,1577,2020-05-21 10:58:49
2229,1578,2020-05-21 11:00:07
2230,1578,2020-05-21 11:00:07
2231,1579,2020-05-21 11:01:21
2232,1579,2020-05-21 11:01:21
2233,1579,2020-05-21 11:01:21
2234,1581,2020-05-21 11:02:49
2235,1581,2020-05-21 11:02:49
2236,1581,2020-05-21 11:02:49
2237,1580,2020-05-21 11:03:59
2238,1580,2020-05-21 11:03:59
2239,1580,2020-05-21 11:03:59
2240,1580,2020-05-21 11:03:59
2241,1602,2020-05-21 11:07:23
2242,1602,2020-05-21 11:07:23
2243,1602,2020-05-21 11:07:23
2244,1603,2020-05-21 11:09:30
2245,1603,2020-05-21 11:09:30
2246,1603,2020-05-21 11:09:30
2247,1604,2020-05-21 11:12:56
2248,1604,2020-05-21 11:12:56
2249,1605,2020-05-21 11:16:28
2250,1605,2020-05-21 11:16:28
2251,1790,2020-05-21 11:18:14
2252,1790,2020-05-21 11:18:14
2253,1791,2020-05-21 11:19:07
2254,1791,2020-05-21 11:19:07
2259,1991,2020-05-21 11:57:07
2260,1991,2020-05-21 11:57:07
2261,1991,2020-05-21 11:57:07
126,4823,2020-05-21 18:20:01
60,4823,2020-05-21 18:20:01
127,4823,2020-05-21 18:20:01
1276,7899,2020-05-22 08:57:22
1432,686,2020-05-22 15:06:27
1428,698,2020-05-22 15:07:54
3113,2916,2020-05-25 09:55:04
947,135,2020-05-25 13:51:09
949,135,2020-05-25 13:51:09
949,136,2020-05-25 13:57:41
209,161,2020-05-25 14:09:12
358,189,2020-05-25 14:45:55
1756,2284,2020-05-25 14:53:28
358,4657,2020-05-25 14:59:06
3114,1108,2020-05-25 15:27:57
3115,1108,2020-05-25 15:27:57
3116,4668,2020-05-25 15:36:16
358,190,2020-05-25 16:26:30
3117,190,2020-05-25 16:26:30
2156,7902,2020-05-25 18:08:25
2155,7902,2020-05-25 18:08:25
3118,7902,2020-05-25 18:08:25
3119,7324,2020-05-25 18:29:28
1043,234,2020-05-26 10:22:02
2956,234,2020-05-26 10:22:02
2305,324,2020-05-26 10:38:42
2933,324,2020-05-26 10:38:42
3120,2285,2020-05-26 10:57:44
939,246,2020-05-26 13:48:11
940,246,2020-05-26 13:48:11
149,246,2020-05-26 13:48:11
129,246,2020-05-26 13:48:11
941,246,2020-05-26 13:48:11
3121,246,2020-05-26 13:48:11
947,246,2020-05-26 13:48:11
948,246,2020-05-26 13:48:11
980,246,2020-05-26 13:48:11
785,246,2020-05-26 13:48:11
950,246,2020-05-26 13:48:11
3122,246,2020-05-26 13:48:11
3123,191,2020-05-26 14:03:41
3117,191,2020-05-26 14:03:41
793,193,2020-05-26 14:16:08
793,194,2020-05-26 14:22:13
3124,194,2020-05-26 14:22:13
3123,194,2020-05-26 14:22:13
378,192,2020-05-26 15:16:31
3125,192,2020-05-26 15:16:31
1043,235,2020-05-26 15:22:13
2956,235,2020-05-26 15:22:13
3126,11877,2020-05-26 20:19:53
3127,4667,2020-05-27 08:20:12
3127,4678,2020-05-27 08:20:33
32,4669,2020-05-27 08:20:47
32,4673,2020-05-27 08:20:57
990,4670,2020-05-27 08:21:07
3128,19349,2020-05-27 10:16:50
1217,8269,2020-05-27 17:43:11
1236,3265,2020-05-28 21:58:11
631,3820,2020-05-29 18:05:54
3129,4409,2020-05-29 18:29:06
3130,8327,2020-05-31 09:31:36
1276,7903,2020-06-01 18:10:02
1278,7787,2020-06-02 09:07:55
1278,7789,2020-06-02 09:08:04
1278,7790,2020-06-02 09:08:16
3131,9277,2020-06-04 10:07:46
3132,3019,2020-06-04 22:02:57
2637,2774,2020-06-04 23:31:41
3133,2775,2020-06-04 23:39:42
3134,3044,2020-06-04 23:44:27
3134,2777,2020-06-05 00:21:27
3135,3279,2020-06-05 10:16:57
2031,3279,2020-06-05 10:16:57
142,5777,2020-06-05 16:45:53
128,361,2020-06-08 08:05:51
2761,9787,2020-06-08 08:12:42
3136,9790,2020-06-08 08:13:14
3137,9809,2020-06-08 08:14:42
1268,511,2020-06-08 08:42:35
1032,511,2020-06-08 08:42:35
1032,512,2020-06-08 08:43:01
1268,512,2020-06-08 08:43:01
1032,513,2020-06-08 08:46:53
704,513,2020-06-08 08:46:53
1035,8106,2020-06-08 09:14:49
899,5716,2020-06-08 10:42:41
135,4728,2020-06-08 17:21:30
3138,4728,2020-06-08 17:21:30
3139,4728,2020-06-08 17:21:30
3140,4480,2020-06-08 18:14:03
3141,4211,2020-06-09 14:14:29
2146,7967,2020-06-12 10:39:02
2147,7971,2020-06-12 10:39:18
2148,7979,2020-06-12 10:39:39
3008,7983,2020-06-12 10:39:52
3142,11979,2020-06-12 14:16:31
3143,15163,2020-06-12 14:17:17
3144,15163,2020-06-12 14:17:17
3145,20004,2020-06-12 14:18:04
3143,20005,2020-06-12 14:19:06
3146,20007,2020-06-12 14:20:41
3147,21573,2020-06-12 14:24:30
3148,6965,2020-06-12 16:32:49
3149,6966,2020-06-12 16:33:33
3150,6967,2020-06-12 16:34:41
1571,6371,2020-06-12 16:36:19
1690,6371,2020-06-12 16:36:19
3151,6479,2020-06-12 16:36:49
3152,6479,2020-06-12 16:36:49
549,578,2020-06-15 09:31:01
549,427,2020-06-16 14:29:28
3153,9269,2020-06-17 09:57:11
341,2849,2018-05-09 17:04:08
341,15489,2018-05-09 17:04:08
341,15836,2018-05-09 17:04:08
341,2849,2018-05-08 16:34:01
342,2849,2018-05-08 16:34:01
341,15489,2018-05-08 16:34:01
342,15489,2018-05-08 16:34:01
341,15836,2018-05-08 16:34:01
342,15836,2018-05-08 16:34:01
339,2856,2018-05-08 14:51:22
339,15493,2018-05-08 14:51:22
339,15840,2018-05-08 14:51:22
594,2856,2018-10-18 11:05:30
594,15493,2018-10-18 11:05:30
594,15840,2018-10-18 11:05:30
340,2856,2018-05-08 15:03:25
340,15493,2018-05-08 15:03:25
340,15840,2018-05-08 15:03:25
1881,3509,2019-11-06 10:04:17
1881,15518,2019-11-06 10:04:17
3154,9125,2020-06-21 20:13:43
3155,9120,2020-06-22 23:03:24
3156,8727,2020-06-24 20:22:06
955,8727,2020-06-24 20:22:06
3157,8862,2020-06-25 10:54:57
3158,7142,2020-06-26 13:30:23
3159,7147,2020-06-26 13:30:51
1031,9264,2020-06-28 21:47:15
1503,9264,2020-06-28 21:47:15
3160,9264,2020-06-28 21:47:15
2408,7100,2020-06-29 17:42:24
1033,9687,2020-07-02 10:15:51
2609,7963,2020-07-02 10:23:45
3161,7963,2020-07-02 10:23:45
2155,7963,2020-07-02 10:23:45
1100,69,2020-07-02 10:33:08
1328,69,2020-07-02 10:33:08
3162,69,2020-07-02 10:33:08
3163,69,2020-07-02 10:33:08
1100,70,2020-07-02 10:33:34
1328,70,2020-07-02 10:33:34
3164,70,2020-07-02 10:33:34
3165,72,2020-07-02 10:34:39
1100,73,2020-07-02 10:35:33
1328,73,2020-07-02 10:35:33
2902,73,2020-07-02 10:35:33
1100,74,2020-07-02 10:36:20
1328,74,2020-07-02 10:36:20
2943,74,2020-07-02 10:36:20
1100,75,2020-07-02 10:36:48
1328,75,2020-07-02 10:36:48
3166,75,2020-07-02 10:36:48
3167,75,2020-07-02 10:36:48
3167,6771,2020-07-02 11:13:02
3168,6772,2020-07-02 11:13:20
3168,6773,2020-07-02 11:13:34
3168,6774,2020-07-02 11:13:45
1184,2012,2020-07-06 10:18:23
176,2045,2020-07-06 10:40:08
549,969,2020-07-07 10:22:30
550,969,2020-07-07 10:22:30
549,977,2020-07-07 10:23:28
550,977,2020-07-07 10:23:28
60,8404,2020-07-14 13:50:30
1259,8404,2020-07-14 13:50:30
60,8416,2020-07-14 13:57:51
1259,8416,2020-07-14 13:57:51
60,8442,2020-07-14 14:25:52
1259,8442,2020-07-14 14:25:52
60,8446,2020-07-14 14:35:36
1259,8446,2020-07-14 14:35:36
1259,8431,2020-07-14 14:39:46
60,8431,2020-07-14 14:39:46
1259,8428,2020-07-14 14:45:50
60,8428,2020-07-14 14:45:50
1259,8430,2020-07-14 14:50:41
60,8430,2020-07-14 14:50:41
1259,8425,2020-07-14 14:56:22
60,8425,2020-07-14 14:56:22
1259,8422,2020-07-14 15:03:57
60,8422,2020-07-14 15:03:57
2301,8426,2020-07-14 15:14:02
3169,8426,2020-07-14 15:14:02
1592,8405,2020-07-14 15:15:50
1590,8407,2020-07-14 15:30:14
3097,8449,2020-07-14 15:38:01
3169,8449,2020-07-14 15:38:01
3170,8427,2020-07-14 15:46:23
3171,8427,2020-07-14 15:46:23
3172,8447,2020-07-14 16:07:58
3173,8450,2020-07-14 16:25:27
3169,8525,2020-07-14 16:28:05
3174,8524,2020-07-14 16:35:07
3175,8524,2020-07-14 16:35:07
3176,21523,2020-07-14 17:43:48
3177,21556,2020-07-14 17:46:14
3178,21526,2020-07-14 17:46:57
3179,21527,2020-07-14 17:47:24
3180,21528,2020-07-14 17:47:49
972,7381,2019-05-17 17:12:21
2350,7418,2019-11-21 14:12:26
2350,7475,2019-11-21 14:15:39
2350,7475,2019-11-21 14:16:06
1006,7722,2019-06-06 09:41:11
1007,7722,2019-06-06 09:41:30
1008,7722,2019-06-06 09:41:44
1209,6799,2019-09-15 17:12:40
1085,6800,2019-07-25 10:36:59
880,6789,2019-04-12 11:08:57
880,6789,2019-04-12 14:07:41
881,6790,2019-04-12 11:11:25
881,6790,2019-04-12 14:11:24
882,6791,2019-04-12 11:13:14
883,6792,2019-04-12 11:15:29
886,6792,2019-04-12 14:26:35
887,6792,2019-04-12 14:26:35
885,6793,2019-04-12 14:00:06
901,6915,2019-04-18 08:48:21
901,6915,2019-04-18 08:51:00
902,6916,2019-04-18 08:56:06
903,6916,2019-04-18 08:57:19
928,7058,2019-04-30 17:00:26
928,7058,2019-04-30 17:00:45
929,7058,2019-04-30 17:00:45
930,7058,2019-04-30 17:01:13
928,7058,2019-04-30 17:01:36
929,7058,2019-04-30 17:01:36
930,7058,2019-04-30 17:01:36
931,7058,2019-04-30 17:01:54
932,7058,2019-04-30 17:02:09
933,7149,2019-05-05 14:24:19
1207,7149,2019-09-15 14:27:29
1208,7057,2019-09-15 15:10:00
937,7113,2019-05-07 10:11:42
938,7113,2019-05-07 10:12:01
374,7265,2019-11-20 15:43:37
374,7265,2019-11-20 15:44:00
1020,7725,2019-06-13 14:38:06
1030,7725,2019-06-17 17:07:51
330,3358,2018-07-27 11:19:32
330,16555,2018-07-27 11:19:32
330,3358,2018-07-27 11:19:21
512,3358,2018-07-27 11:19:21
330,16555,2018-07-27 11:19:21
512,16555,2018-07-27 11:19:21
330,3358,2018-07-27 11:19:04
512,3358,2018-07-27 11:19:04
330,16555,2018-07-27 11:19:04
512,16555,2018-07-27 11:19:04
330,3358,2018-07-27 11:18:39
330,16555,2018-07-27 11:18:39
333,3358,2018-07-27 11:18:13
333,16555,2018-07-27 11:18:13
330,3358,2018-07-27 11:17:28
330,16555,2018-07-27 11:17:28
2216,3425,2019-11-22 14:32:05
2216,3425,2019-11-22 14:32:05
2216,16586,2019-11-22 14:32:05
2216,16586,2019-11-22 14:32:05
2216,16792,2019-11-22 14:32:05
2216,16792,2019-11-22 14:32:05
1209,6799,2019-09-15 17:12:40
1085,6800,2019-07-25 10:36:59
880,6789,2019-04-12 11:08:57
880,6789,2019-04-12 14:07:41
881,6790,2019-04-12 11:11:25
881,6790,2019-04-12 14:11:24
882,6791,2019-04-12 11:13:14
883,6792,2019-04-12 11:15:29
886,6792,2019-04-12 14:26:35
887,6792,2019-04-12 14:26:35
885,6793,2019-04-12 14:00:06
901,6915,2019-04-18 08:48:21
901,6915,2019-04-18 08:51:00
902,6916,2019-04-18 08:56:06
903,6916,2019-04-18 08:57:19
928,7058,2019-04-30 17:00:26
928,7058,2019-04-30 17:00:45
929,7058,2019-04-30 17:00:45
930,7058,2019-04-30 17:01:13
928,7058,2019-04-30 17:01:36
929,7058,2019-04-30 17:01:36
930,7058,2019-04-30 17:01:36
931,7058,2019-04-30 17:01:54
932,7058,2019-04-30 17:02:09
933,7149,2019-05-05 14:24:19
1207,7149,2019-09-15 14:27:29
1208,7057,2019-09-15 15:10:00
937,7113,2019-05-07 10:11:42
938,7113,2019-05-07 10:12:01
374,7265,2019-11-20 15:43:37
374,7265,2019-11-20 15:44:00
901,6915,2019-04-18 08:48:21
901,6915,2019-04-18 08:51:00
902,6916,2019-04-18 08:56:06
903,6916,2019-04-18 08:57:19
928,7058,2019-04-30 17:00:26
928,7058,2019-04-30 17:00:45
929,7058,2019-04-30 17:00:45
930,7058,2019-04-30 17:01:13
928,7058,2019-04-30 17:01:36
929,7058,2019-04-30 17:01:36
930,7058,2019-04-30 17:01:36
931,7058,2019-04-30 17:01:54
932,7058,2019-04-30 17:02:09
1208,7057,2019-09-15 15:10:00
880,6789,2019-04-12 11:08:57
880,6789,2019-04-12 14:07:41
881,6790,2019-04-12 11:11:25
881,6790,2019-04-12 14:11:24
882,6791,2019-04-12 11:13:14
883,6792,2019-04-12 11:15:29
886,6792,2019-04-12 14:26:35
887,6792,2019-04-12 14:26:35
885,6793,2019-04-12 14:00:06
2405,7466,2020-07-15 11:05:38
1527,7467,2020-07-15 11:07:08
1873,7468,2020-07-15 11:08:06
3181,6573,2020-07-15 11:31:40
3182,6573,2020-07-15 11:31:40
3183,6536,2020-07-15 11:36:22
3184,6536,2020-07-15 11:36:22
3185,6591,2020-07-15 11:44:54
3186,6591,2020-07-15 11:44:54
60,4775,2020-07-15 15:34:37
2131,4775,2020-07-15 15:34:37
60,4778,2020-07-15 15:37:51
2132,4778,2020-07-15 15:37:51
60,4780,2020-07-15 15:38:58
1708,4780,2020-07-15 15:38:58
255,4780,2020-07-15 15:38:58
60,4785,2020-07-15 15:40:20
2196,16624,2020-07-16 10:36:41
2197,16625,2020-07-16 10:37:24
2198,16627,2020-07-16 10:37:53
2199,16627,2020-07-16 10:37:53
2200,16628,2020-07-16 10:48:51
2196,16626,2020-07-16 10:52:11
3187,3446,2020-07-16 14:23:36
647,3446,2020-07-16 14:23:36
3188,3447,2020-07-16 14:24:13
1541,3447,2020-07-16 14:24:13
3189,3453,2020-07-16 14:25:07
2647,3453,2020-07-16 14:25:07
2647,3455,2020-07-16 14:25:33
3190,3455,2020-07-16 14:25:34
2647,3456,2020-07-16 14:25:55
3190,3456,2020-07-16 14:25:55
3191,5962,2020-07-16 15:12:07
3192,1843,2020-07-16 15:47:34
2739,1843,2020-07-16 15:47:34
3193,1843,2020-07-16 15:47:34
3194,1844,2020-07-16 15:47:59
2145,1844,2020-07-16 15:47:59
3195,1844,2020-07-16 15:47:59
3196,1844,2020-07-16 15:47:59
892,1845,2020-07-16 15:48:33
3197,1845,2020-07-16 15:48:33
3198,1845,2020-07-16 15:48:33
2746,1846,2020-07-16 15:48:51
2745,1846,2020-07-16 15:48:51
3199,1846,2020-07-16 15:48:51
3194,5435,2020-07-16 15:56:09
3200,5435,2020-07-16 15:56:09
3201,5435,2020-07-16 15:56:09
1515,5433,2020-07-16 15:59:52
3202,5433,2020-07-16 15:59:52
3203,5433,2020-07-16 15:59:52
3204,5433,2020-07-16 15:59:52
3205,5434,2020-07-16 16:01:11
1515,5964,2020-07-16 16:10:46
1841,6077,2020-07-16 16:12:47
925,5975,2020-07-16 16:14:42
1842,5976,2020-07-16 16:15:23
3206,8205,2020-07-16 16:19:48
3207,8205,2020-07-16 16:19:48
3208,8205,2020-07-16 16:19:48
3209,8205,2020-07-16 16:19:48
3210,8205,2020-07-16 16:19:48
3211,8257,2020-07-16 16:21:39
3212,8257,2020-07-16 16:21:39
3213,8219,2020-07-16 16:22:12
3214,8219,2020-07-16 16:22:12
3215,8189,2020-07-16 16:30:23
3216,8343,2020-07-16 16:31:01
3217,8273,2020-07-16 16:32:43
3218,8341,2020-07-16 16:45:49
3219,8370,2020-07-16 16:50:39
3220,8220,2020-07-16 17:05:43
3221,8220,2020-07-16 17:05:43
3222,8220,2020-07-16 17:05:43
3223,8220,2020-07-16 17:05:43
3224,8418,2020-07-16 17:12:37
3225,21501,2020-07-16 17:31:34
2305,21501,2020-07-16 17:31:34
3226,20649,2020-07-16 17:32:26
3227,1474,2020-07-17 09:28:55
2053,1474,2020-07-17 09:28:55
2054,1474,2020-07-17 09:28:55
2055,1474,2020-07-17 09:28:55
62,976,2020-07-17 10:23:20
63,976,2020-07-17 10:23:20
3228,3283,2020-07-17 15:46:12
3228,3284,2020-07-17 16:23:46
3228,3285,2020-07-17 16:49:18
3229,10983,2020-07-18 14:12:19
974,11294,2020-07-18 14:13:27
2350,6332,2020-07-18 14:24:05
2356,6332,2020-07-18 14:24:05
3230,6332,2020-07-18 14:24:05
2055,1476,2020-07-18 17:49:01
3231,1476,2020-07-18 17:49:01
1100,71,2020-07-20 08:23:43
1328,71,2020-07-20 08:23:43
3232,71,2020-07-20 08:23:43
920,697,2020-07-20 10:40:08
66,5162,2020-07-20 18:03:39
2756,4996,2020-07-21 08:31:05
2757,4997,2020-07-21 08:31:30
2758,4998,2020-07-21 08:32:42
2759,4999,2020-07-21 08:33:41
3233,8394,2020-07-21 14:55:26
3234,4568,2020-07-22 09:39:03
3235,4568,2020-07-22 09:39:03
1031,7815,2020-07-22 17:29:02
2901,4361,2020-07-22 18:15:02
751,5458,2020-07-23 08:17:34
752,5458,2020-07-23 08:17:34
1887,12071,2020-07-23 15:41:38
1888,12072,2020-07-23 15:42:01
1557,10306,2020-07-23 17:15:32
3236,10309,2020-07-23 17:15:52
3237,8147,2020-07-24 15:36:46
1031,9236,2020-07-25 22:31:47
1503,9236,2020-07-25 22:31:47
2564,3386,2020-07-27 07:56:58
2565,3415,2020-07-27 07:58:32
2566,3419,2020-07-27 07:59:09
2567,3424,2020-07-27 07:59:56
3238,2671,2020-07-28 08:04:19
282,2671,2020-07-28 08:04:19
3238,2672,2020-07-28 08:04:54
3239,2672,2020-07-28 08:04:54
3238,2673,2020-07-28 08:05:36
3240,2673,2020-07-28 08:05:36
1433,612,2020-07-31 08:14:10
3241,612,2020-07-31 08:14:10
3242,612,2020-07-31 08:14:10
3243,598,2020-07-31 08:16:08
3244,1822,2020-07-31 08:21:28
2473,1822,2020-07-31 08:21:28
3245,1862,2020-07-31 08:22:14
3246,1862,2020-07-31 08:22:14
3247,1862,2020-07-31 08:22:14
573,3786,2020-08-03 08:30:20
1328,10290,2020-08-06 14:46:02
2142,12096,2019-11-15 18:15:10
2145,12101,2019-11-15 19:36:10
2145,12101,2019-11-15 19:36:22
2145,12101,2019-11-15 19:36:35
928,7058,2019-04-30 17:00:26
928,7058,2019-04-30 17:00:45
929,7058,2019-04-30 17:00:45
930,7058,2019-04-30 17:01:13
928,7058,2019-04-30 17:01:36
929,7058,2019-04-30 17:01:36
930,7058,2019-04-30 17:01:36
931,7058,2019-04-30 17:01:54
932,7058,2019-04-30 17:02:09
1032,21133,2019-12-05 17:56:39
1032,21133,2019-12-05 17:56:39
2267,635,2020-08-20 12:51:31
3248,10340,2020-08-26 19:35:59
150,10340,2020-08-26 19:35:59
128,10340,2020-08-26 19:35:59
573,4628,2020-08-31 08:33:51
573,4637,2020-08-31 08:42:13
81,1061,2020-09-07 10:56:31
758,5486,2020-09-09 10:05:44
3249,5486,2020-09-09 10:05:44
758,5639,2020-09-09 10:05:59
3250,5639,2020-09-09 10:05:59
2850,6206,2020-05-14 13:48:40
2850,6206,2020-05-14 13:48:40
669,4706,2018-12-23 16:14:44
669,4706,2018-12-23 16:15:57
669,4706,2018-12-23 16:15:41
669,4706,2018-12-23 16:16:13
669,4706,2018-12-23 16:16:44
669,4706,2018-12-23 16:17:06
669,4706,2018-12-23 16:17:19
669,4706,2018-12-23 16:17:48
283,2674,2018-04-23 19:32:23
284,2674,2018-04-23 19:32:23
280,2674,2018-04-23 19:30:21
282,2674,2018-04-23 19:30:21
280,2674,2018-04-23 19:25:14
281,2674,2018-04-23 19:25:14
1209,6799,2019-09-15 17:12:40
1085,6800,2019-07-25 10:36:59
1032,21133,2019-12-05 17:56:39
1032,21133,2019-12-05 17:56:39
2301,11343,2020-09-15 14:40:46
2158,6858,2020-09-22 10:25:54
2149,1163,2020-09-30 14:54:08
2150,1163,2020-09-30 14:54:08
2149,1203,2020-09-30 14:55:00
2150,1203,2020-09-30 14:55:00
2149,1204,2020-09-30 14:55:26
2150,1204,2020-09-30 14:55:26
2149,1257,2020-09-30 14:56:09
2150,1257,2020-09-30 14:56:09
2149,1259,2020-09-30 16:17:22
2150,1259,2020-09-30 16:17:22
2149,1260,2020-09-30 17:02:59
2150,1260,2020-09-30 17:02:59
2149,1303,2020-09-30 17:47:29
2150,1303,2020-09-30 17:47:29
2149,1304,2020-09-30 17:50:29
2150,1304,2020-09-30 17:50:29
2149,1301,2020-09-30 17:58:52
2150,1301,2020-09-30 17:58:52
2149,1261,2020-09-30 18:02:56
2150,1261,2020-09-30 18:02:56
2216,3425,2019-11-22 14:32:05
2216,3425,2019-11-22 14:32:05
2216,16586,2019-11-22 14:32:05
2216,16586,2019-11-22 14:32:05
2216,16792,2019-11-22 14:32:05
2216,16792,2019-11-22 14:32:05
2533,6783,2020-10-21 09:39:49
2534,6783,2020-10-21 09:39:49
2535,6783,2020-10-21 09:39:49
3251,9214,2020-10-28 14:47:34
106,1369,2020-10-30 10:38:46
3252,4577,2020-11-06 11:01:03
3253,4579,2020-11-06 11:01:51
3254,4580,2020-11-06 11:03:37
3255,4581,2020-11-06 11:04:07
3256,4564,2020-11-06 11:05:02
3257,4560,2020-11-06 11:05:41
3258,4537,2020-11-06 11:05:57
3259,4152,2020-11-06 17:45:39
1209,6799,2019-09-15 17:12:40
1085,6800,2019-07-25 10:36:59
880,6789,2019-04-12 11:08:57
880,6789,2019-04-12 14:07:41
881,6790,2019-04-12 11:11:25
881,6790,2019-04-12 14:11:24
882,6791,2019-04-12 11:13:14
883,6792,2019-04-12 11:15:29
886,6792,2019-04-12 14:26:35
887,6792,2019-04-12 14:26:35
885,6793,2019-04-12 14:00:06
3260,6785,2020-10-30 10:00:43
3260,6785,2020-10-30 10:01:03
901,6915,2019-04-18 08:48:21
901,6915,2019-04-18 08:51:00
902,6916,2019-04-18 08:56:06
903,6916,2019-04-18 08:57:19
928,7058,2019-04-30 17:00:26
928,7058,2019-04-30 17:00:45
929,7058,2019-04-30 17:00:45
930,7058,2019-04-30 17:01:13
928,7058,2019-04-30 17:01:36
929,7058,2019-04-30 17:01:36
930,7058,2019-04-30 17:01:36
931,7058,2019-04-30 17:01:54
932,7058,2019-04-30 17:02:09
933,7149,2019-05-05 14:24:19
1207,7149,2019-09-15 14:27:29
1208,7057,2019-09-15 15:10:00
937,7113,2019-05-07 10:11:42
938,7113,2019-05-07 10:12:01
374,7265,2019-11-20 15:43:37
374,7265,2019-11-20 15:44:00
2749,268,2020-11-09 15:44:29
944,267,2020-11-09 15:44:43
2747,267,2020-11-09 15:44:43
2748,267,2020-11-09 15:44:43
943,267,2020-11-09 15:44:43
942,261,2020-11-09 15:47:35
815,263,2020-11-09 15:47:57
2750,276,2020-11-09 16:37:19
2751,278,2020-11-09 16:39:22
2752,303,2020-11-09 16:41:14
2753,303,2020-11-09 16:41:14
