chapter_id,name,description,created_at
4833,输入/输出方法、分支结构程序设计,"（1）掌握C语言各数据类型的概念，变量定义及赋值方法。
（2）掌握整型、字符型、实型等数据的输入输出方法，能正确使用各种格式控制符。
（3）掌握C语言的各种运算符，特别是自加（++）和自减（--）运算符，能正确使用这些运算符构成的表达式。
（4）掌握C语言逻辑量的表示方法，能够正确使用逻辑运算符和逻辑表达式或关系表达式。
（5）熟练掌握if语句和switch语句，掌握条件表达式构成的选择结构。
（6）理解程序设计的顺序结构基本思想，掌握顺序结构语句特点；能够编写简单的程序解决具体问题。
（7）掌握简单的跟踪调试程序的方法，并学会基本调试程序方法。",2020-10-10 13:47:17
4834,循环结构程序设计,"（1）熟练掌握利用while、do-while、for语句实现循环结构的方法。
（2）掌握循环结构和选择结构嵌套的设计方法及多重循环的设计方法；
（3）掌握控制语句break和continue语句的使用方法。
（4）掌握循环结构流程图的表示方法，能根据流程图编制程序。
（5）进一步掌握跟踪调试程序的方法。",2020-10-10 13:52:56
4835,数组及字符处理,"（1）掌握一维数组与二维数组的定义、初始化和数组元素的引用方法。
（2）学习数组作为函数参数的用法。
（3）掌握与数组有关的常用排序算法，进一步理解模块化程序设计的方法。
（4）掌握字符、字符串的输入/输出方法。
（5）掌握字符数组和字符串处理函数的使用方法。",2020-10-10 13:53:19
4836,函数,"（1）掌握C语言函数的定义方法、函数的声明及函数的调用方法。
（2）掌握函数实参和形参的对应关系以及“值传递”的方式。
（3）掌握函数嵌套调用和递归调用的方法。
（4）掌握全局变量和局部变量、动态变量和静态变量的定义、说明和使用方法。",2020-10-10 13:54:16
4837,指针,"（1）掌握指针的概念、指针变量定义和引用。
（2）掌握指针的运用方法。
（3）掌握数组的指针和指向数组的指针变量。
（4）掌握指针与函数的关系。
（5）能正确使用字符串的指针和指向字符串的指针变量。
（6）了解指向函数的指针。
（7）了解指向指针变量的指针的概念及其使用方法。",2020-10-10 13:54:40
4838,结构体和文件,"（1）掌握结构体类型变量的定义和使用；
（2）掌握结构体类型数组的概念和应用；
（3）掌握文件的概念与使用。",2020-10-10 13:55:09
4839,综合程序设计,"综合程序设计实验程序设计要求
（1）界面友好，要给用户提供帮助；程序不会自动退出，用户需要退出，它才退出；
（2）所用开发工具：VC++6.0或Code::Blocks平台。总之，对开发工具不限制，只要使用C语言开发就可以了；
（3）程序代码的书写规范化：一行只写一条语句（以分号为计数依据）；左右大括号各占一行；大括号里面的语句相对其最近的大括号有缩进（缩进，使用TAB键）；对代码中的关键语句，重要语句要加以注释。",2020-10-10 13:56:32
4841,四、文档数据库应用——以MongoDB为例,MongoDB 是一个介于关系数据库和非关系数据库之间的产品，是非关系数据库当中功能最丰富，最像关系数据库的。它支持的数据结构非常松散，是类似 json 的 bson 格式，因此可以存储比较复杂的数据类型。本章节主要介绍MongoDB数据库的基本操作。,2020-10-11 20:16:04
4847,各种类型的实训,a,2020-10-12 13:50:51
4860,PHP的练习题目,,2020-10-14 11:19:54
4862,1111111111,111,2020-10-14 11:26:31
4864,实验三 顺序结构程序设计,"顺序结构是最简单的一种程序结构，其它的结构可以包含顺序结构也可以作为顺序结构的组成部分，可见顺序结构无处不在，他是构成其他程序结构的基础。
C程序是由若干源程序构成的。而在大多数情况下，一个C程序只是由一个源程序构成。一个源程序中又包含编译预处理命令（预编译命令）、全局变量的定义命令和各个用户函数组成。而各函数又由说明部分和执行部分组成。说明部分主要是定义本函数中要用到的变量，执行部分是由语句组成的。",2020-10-14 15:30:20
4866,实验四 选择结构程序设计," 顺序结构的程序虽然能解决计算、输出等问题，但不能做判断再选择。对于要先做判断再选择的问题就要使用选择（分支）结构。

   分支结构的执行是依据一定的条件选择执行路径，而不是严格按照语句出现的物理顺序，适合带有逻辑或关系比较等条件判断的计算。编程之前，需要先分析程序中所处理的数据、构造合适的分支条件以及程序流程，再将程序流程用程序流程图绘制出来，最后根据程序流程写出源程序。这样可以把程序的分析、算法流程与程序实现分开，使得问题简单化，易于理解。",2020-10-15 08:45:50
4867,实验五  循环结构程序设计,"顺序结构是按照从上到下的方式组织程序语句，运行时依次执行，顺序结构中的语句只执行一次。选择结构是根据条件是否成立来选择是否执行某些语句，换言之，选择结构中满足条件的语句执行一次，而不满足的一次也不执行。但现实问题中，我们经常要进行一些重复处理。
在程序设计中，如果需要重复执行某些操作，就要用到循环结构。实际中会遇到大量的按一定规律重复处理的问题，我们把这种按一定规律重复计算的过程称为循环计算过程，或简称为循环过程。使用循环结构进行编程时，首先要明确两个问题：哪些操作需要重复执行？这些操作在什么条件下重复执行？
C语言提供了两种循环结构：当型循环和直到型循环
当型循环的特点是，在给定条件成立时，",2020-10-15 09:15:53
4868,实验六 数组,"数组的概念

程序设计所涉及和处理的数据类型有：整型、实型、字符型，它们都属于C语言的基本数据类型。但在实际应用中，需要处理的数据往往是复杂多样的，C语言提供了一些更为复杂的数据类型，称为构造类型。数组是最基本的构造类型，可以方便地处理一批具有相同性质的数据的问题。

什么地方要用到数组

关于数组我们就可以把它看作是一个类型的所有数据的一个集合，并用一个数组下标来区分或指定每一个数。例如一个班级通常会有几十个人，但是老师来认识他们的时候首先会把他们看作是某某班的成员，然后再利用他们的学号来区分每一个学生，这时候，班级就是一个数组，而学号就是数组的下标，当我们指明是几号学号的时候就找到了这个学",2020-10-15 09:20:52
4869,实验七  函数,"Ｃ语言是函数式的语言，C源程序是由函数组成的。 虽然在前面实训程序中都只有一个主函数main()， 但实用程序往往由多个函数组成。函数是Ｃ源程序的基本模块， 通过对函数模块的调用实现特定的功能。Ｃ语言中的函数相当于其它高级语言的子程序。
C语言函数是一个自我包含的，能完成一定相关功能的执行代码段，我们可以把C函数看成一个“黑盒子”，只要将数据送进去就能得到结果，而函数的内部究竟是如何工作的，外部程序是不知道的。外部程序所知道的仅限于输入给函数什么数据以及函数输出什么内容。函数提供了编制程序的手段，使之容易读、写、理解、排除错误、修改和维护。
在求解一个复杂问题时，我们通常采用的是逐步分解、分而",2020-10-15 09:27:07
4870,实验八  指针,"指针是C语言中的一个重要概念，也是C语言的一个重要特色。在C语言中，指针被广泛使用，它和数组、字符串、函数间数据的传递等有着密不可分的联系。正确而灵活地运用指针，可以使程序简洁、紧凑、高效。可以说，没有掌握指针就没有掌握C语言的精华。
###为什么要使用指针
指针是C语言中广泛使用的一种数据类型。运用指针编程是C语言最主要的风格之一。利用指针变量可以表示各种数据结构；能很方便地使用数组和字符串；并能象汇编语言一样处理内存地址，从而编出精练而高效的程序。指针极大地丰富了C语言的功能。学习指针是学习C语言中最重要的一环，能否正确理解和使用指针是我们是否掌握C语言的一个标志。
虽然指针并不是必须的，",2020-10-15 09:30:41
4871,实验九 用户自定义类型,"复杂数据类型

前面已经介绍了C语言的基本数据类型（整型、实型、字符型）。但实际问题中碰到复杂数据对象时，仅用前面介绍的数据类型显然是不够的。所以，解决的根本方法是允许用户根据实际需要利用已有数据类型构造自己所需要的数据类型，例如C语言中的结构体类型。
结构体是一种比较复杂但却非常灵活的构造型数据类型。通常用数组来表示类型相同的数据，用结构体来表示类型不同的数据。结构体是若干个类型相同或互异的数据项集合。
#####When/Where
在现实中，几个数据之间有着密切联系，它们用来描述事物的几个方面，但它们不属于同一类型，这时可以用结构体数据类型。也就是说结构体为程序员提供了一种封装一组相关数",2020-10-15 09:33:21
4872,实验十 文件的操作,"文件的概念

我们在操作系统中，就已经看到很多文件，知道每个文件有唯一的名称（文件名.扩展名）来标识，计算机通过文件名对文件进行读、写、修改或删除等操作。而且知道用文件可长期保存数据，数据在使用时才被调入内存。那么C语言中文件的概念与操作系统中文件的概念是否相同呢？
在C语言中，把文件看做是一个有序的字节流，即文件的读取都是以字节为单位的。它与操作系统中文件的概念是相同的。但C语言中的文件类似于数组、结构体等，它是一种数据组织方式，是程序处理的对象。程序可以创建文件，可以读写文件数据。读文件数据是把文件中有序的一个个字符或字节调入内存作为程序处理对象，写文件数据是把程序处理的中间结果或最终结果",2020-10-15 09:34:49
4879,基础语法学习1,,2020-10-17 09:19:44
4890,第二章 机器学习常用库,本章节介绍了NumPy的取值等操作以及Pandas的数据处理对象、对数据的操作、分组聚合、创建表等操作。,2020-10-18 12:45:14
4891,第一章 初识机器学习,本阶段主要介绍机器学习中非常基础但又非常重要的常识，如什么是机器学习、机器学习主要能够完成哪些任务、机器学习常用术语等。,2020-10-18 12:51:39
4892,第四章 神经网络,本阶段主要关注神经网络的基础知识，如神经网络的网络基础、数学基础等等，并学习一些 Python、Numpy、Pytorch 相关知识，为以后学习更加复杂的网络打下坚实的基础。,2020-10-18 12:58:31
4893,第三章  机器学习常用算法,本阶段主要介绍几种常用的算法，例如线性回归、逻辑回归、kNN、决策树、支持向量机、朴素贝叶斯分类、等。在学习的过程中，建议您体会并总结这些算法之间的区别与联系。,2020-10-18 13:11:09
4896,线性表,,2020-10-19 09:44:38
4919,线性表,"线性表是n个类型相同的数据元素a1,a2,…,an的有限序列，数据元素之间是一对一的关系，线性表可以表示为：( a1,a2,…,ai,…,an) ，这里的数据元素ai (1≤i≤n)只是一个抽象的符号，其具体含义在不同系统里是不同的，它既可以是基本类型，也可以是自定义的结构类型，但同一线性表中的数据元素必须属于同一数据对象。
",2020-10-20 14:49:56
4928,第二章 Python语言基本语法,Python基本知识,2020-10-21 09:41:38
4961,第三章 Python游戏编程（Pygame）,Pygame入门实例,2020-10-22 08:32:15
4962,第四章 Django项目开发实战,Django项目,2020-10-22 08:35:19
4963,第五章 Python爬虫入门实例,"本章包含两部分内容：
1.基础爬虫
2.Scrapy爬虫框架",2020-10-22 08:37:54
4983,高级语言特性的学习与理解,在本实训中，你将学习和理解后续实验中要用到的C++智能指针、运行时类型信息（RTTI）等机制。这些是C++11以来的新语言特性，在分析器的生成工具ANTLR、编译器的基础设施LLVM中被广泛使用。,2020-10-23 05:50:00
5006,排序,,2020-10-24 07:44:47
5008,栈与队列,,2020-10-24 07:47:00
5009,shell,,2020-10-24 10:18:29
5019,HelloWorld,第一个实验,2020-10-26 19:28:32
5020,Java类型,类型说明,2020-10-26 19:30:18
5022,第一章 C语言概述,,2020-10-26 20:48:22
5023,第二章 基本数据类型与表达式,,2020-10-26 20:52:54
5024,第四章 选择结构,,2020-10-26 21:08:40
5025,第五章 循环结构,,2020-10-26 21:11:15
5026,第六章  一维数组,,2020-10-26 21:18:58
5027,第七章 二维数组,,2020-10-26 21:21:02
5028,第八章 函数,,2020-10-26 21:23:17
5037,第九章 指针,,2020-10-27 20:45:36
5038,第十章 结构体,,2020-10-27 20:49:23
5039,第十一章 文件操作,,2020-10-27 20:50:53
5040,第三章 顺序结构程序设计,,2020-10-27 20:55:42
5077,第 1 章  入门,,2020-10-30 11:00:13
5078,第 2 章 表达式,,2020-10-30 11:01:03
5112,数据库系统概论基础篇,"数据库是数据管理的有效技术，是计算机科学的重要分支。今天，信息资源已成为各个部门的重要财富和资源。建立一个满足各级部门信息处理要求的行之有效的信息系统也成为一个企业或组织生存和发展的重要条件。因此，作为信息系统核心和基础的数据库技术得到越来越广泛的应用。
本章节主要介绍关系型数据库的基本理论以及简单使用。",2020-11-02 09:30:04
5113,数据库系统概论提高篇,本章节从如何设计一个好的数据库模式出发，介绍了规范化理论、各种范式以及数据库设计、数据库的实施和维护等。,2020-11-02 09:31:04
5114,数据库系统概论进阶篇,经过前两章的基础学习，本章主要介绍数据库更高级的使用，比如数据库查询优化、数据库备份恢复、并发控制等。,2020-11-02 09:31:17
5115,Hadoop分布式应用程序协调服务组件 - Zookeeper,ZooKeeper是一个分布式的，开放源码的分布式应用程序协调服务，是Google的Chubby一个开源的实现，是Hadoop和Hbase的重要组件。它是一个为分布式应用提供一致性服务的软件，提供的功能包括：配置维护、域名服务、分布式同步、组服务等。,2020-11-02 14:41:04
5132,第一部分,第一部分,2020-11-04 13:58:35
5133,第二部分,,2020-11-04 14:07:30
5134,第三部分,,2020-11-04 14:08:45
5137,基础,,2020-11-05 10:34:19
5138,进阶,,2020-11-05 10:34:27
5139,实践,,2020-11-05 10:34:37
5228,hello,,2020-11-09 18:38:10
5229,3,23 ,2020-11-09 18:39:53
5231,C语言程序设计编辑与调试环境,"这一部分主要是使同学们熟悉C语言程序编辑与调试环境、以及实训的环境。
",2020-11-10 09:49:35
5232, C 语言程序控制,流程控制语句：if..else，switch，循环语句，for循环，while循环，do...while循环等。,2020-11-10 09:52:16
5233,C 函数,"
",2020-11-10 09:54:50
5234,C 数组,,2020-11-10 09:58:13
5235,C 指针,,2020-11-10 09:59:43
5236,C 结构体和文件,,2020-11-10 10:02:16
5237,C 语言进阶之数据结构,在编写程序时，我们需要考虑如下问题：如何描述所涉及的数据的逻辑关系，如何存储这些数据及其逻辑关秀，如何设计和实现对数据的操作算法。当问题给定后，数据之间的逻辑关系就给定了，接下来设计合理的存储方式就很重要，它关系到对数据进行操作的算法如何实现。给定了逻辑结构和存储结构，最后还需要设计实现高效的对数据进行操作的算法。,2020-11-10 10:05:59
5272,C&C++程序控制,程序可以抽象为“数据的输入-数据的处理-结果输出”。这一部分从输入输出引入程序结构，然后用模块化程序设计方法贯穿整个部分。数据的每一个最小处理单元由运算符来完成，运算符形成的表达式可以实现预定义数据类型的计算，某个计算过程（也可以说算法）需要一组有序的运算共同完成，组织这些运算需要使用顺序、选择、循环三种结构。更复杂的功能则需要引入函数，使用模块化的程序设计方法进行设计。,2020-11-10 13:54:13
5273,C&C++数据结构,程序=数据结构+算法，光有程序控制部分实现算法不够，还需要有数据结构的设计。数据结构一般可以抽象为数据对象加上数据对象之间的联系。数组描述一种最常见的数据结构：连续存放有序的同类型数据对象。结构则用来描述单个复杂对象，指针可以通过存放的地址访问该地址的对象，常用来表示对象之间的联系。这些常见数据结构之间的相互组合可以实现数据对象间更加复杂的联系，包括线性结构、树形结构和图形结构，这一部分通过数组、指针、结构、线性表初步接触数据结构的设计和实现。实际数据结构的设计则更加灵活。,2020-11-10 14:05:35
5274,C&C++文件及综合练习,大型系统的运行需要文件的支持，文件使程序处理大量数据成为可能。这一部分从数据结构的复杂性和处理数据的量两个方面综合前面学习过的函数、数组、指针、结构以及文件等内容进行综合提升训练。,2020-11-10 14:08:36
5275,C++面向对象 - 类和对象,本章节主要介绍面向对象的程序设计、类的定义和对象的创建，成员函数的调用方法、对象的初始化，以及类的构造函数、析构函数的应用，包括其定义与使用方法、数组、对象指针以及静态成员。,2020-11-10 14:28:03
5276,C++面向对象 - 继承、派生和多态,本章节主要介绍类的继承与派生的定义与使用方法，类的多态性与虚函数的定义与使用方法。,2020-11-10 14:29:45
5277,C++面向对象 - 运算符重载、友元函数和STL,本章节主要介绍几种常用的运算符重载的方法，友元函数、转换构造函数的定义和使用，STL（Standard Template Library，标准模版库）的应用，包括STL的使用，常用容器、迭代器和算法的使用。,2020-11-10 14:30:36
5278,C++包装类与复杂类,,2020-11-10 14:55:10
5279, C++ 基础习题库,C++基础知识练习题,2020-11-10 15:01:03
5282,算法的概述,,2020-11-10 15:53:54
5283,递归算法设计技术,,2020-11-10 16:00:19
5284,分治算法,,2020-11-10 16:02:16
5285,蛮力算法,,2020-11-10 16:04:52
5286,回溯算法,,2020-11-10 16:05:21
5287,分支限界算法,,2020-11-10 16:06:12
5288,贪心算法,,2020-11-10 16:07:45
5289,动态规划算法,,2020-11-10 16:09:49
5290,图论算法的设计分析应用,,2020-11-10 16:11:26
5304,Java入门,,2020-11-10 17:11:42
5308,Java基础知识复习,对应课本的第二章内容,2020-11-11 18:51:55
5309,面向对象,对应课本第三章和第四章,2020-11-11 18:56:43
5340,刘晨旭,,2020-11-14 21:09:59
5369,教学十七班实训集,,2020-11-19 11:54:45
5372,实验1 Python程序设计基本方法与简单实例,"1.学习简单 Python 语言程序的编写，掌握Python输出语句；
2.了解Python turtle库有关知识，学习相关绘图函数；
3. 学习Python基本图形绘制有关方法，完成简单图形绘制任务。",2020-11-19 14:07:05
5383,111,111,2020-11-19 16:41:33
5384,第一章 Python基础,,2020-11-19 20:00:35
5390,第1章 机器学习,说的发生地方,2020-11-20 14:18:21
5393,HTML部分,,2020-11-20 17:06:47
5395,CSS部分,,2020-11-20 17:09:03
5398,符号表管理与语义检查,,2020-11-21 12:01:27
5399,自下而上分析器的构建,,2020-11-21 12:03:46
5407,第一部分,第一部分描述第一部分描述第一部分描述,2020-11-24 08:53:18
5463,二叉树,"数据结构可以分为线性结构和非线性结构两大类。所谓非线性结构，是指在结构中至少存在一个数据元素，它具有两个或两个以上的直接后继或直接前驱。树型结构是一种非常重要的非线性结构，它用于描述数据元素之间的层次关系。树形结构应用十分广泛。如：行政机构、书的目录结构、家谱等。本章将着重讨论二叉树的有关概念、存储结构以及二叉树的遍历、哈夫曼树及其应用。
",2020-11-25 18:41:46
5466,实验2 基本数据类型,,2020-11-26 11:40:24
5467,实验3 程序的控制结构,,2020-11-26 11:43:38
5473,图,图是一种比树复杂的非线性数据结构。在图中，结点之间关系具有任意性，每个结点都可能与其他的结点相关联。图已经应用于众多的科技领域，如电子线路分析、工程计划分析、遗传学、社会科学等。在计算机的应用领域，如逻辑设计、人工智能、形式语言、操作系统、编译程序以及信息检索等，图的知识都起着重要的作用。即使在日常生活中，关于图的例子也随处可见，如各种交通图、线路图、结构图、流程图等实际问题的处理都可以归结为图的问题。,2020-11-30 12:39:24
5492,Python,111,2020-11-30 17:02:19
5509,基于品高云对象存储,"本专题体系化介绍数据存储知识，了解大数据云存储架构和特性实操掌握对象存储典型使用方法，并基于品高云环境完成 Hadoop 环境搭建以及 HDFS 分布式存储系统的使用。
",2020-12-02 16:02:25
5510,基于品高云大数据计算框架,"本专题体系化介绍大数据计算技术，并基于品高云环境实操大数据计算任务，掌握MapReduce、Spark 等分布式计算框架和数据仓库 Hive 的使用。
",2020-12-02 16:20:31
5515,基于品高云数据治理,本专题体系化介绍数据治理理论知识，并通过实操使用品高云数据湖治理数据。围绕数据治理落地过程中的痛点和难点，重点讲解数据集成、元数据管理、数据标准、数据质量、数据安全等知识及实操要点。,2020-12-03 14:57:42
5521,1,1,2020-12-03 20:55:41
5522,趋势可视化,,2020-12-04 10:18:54
5523,比例可视化,,2020-12-04 10:20:48
5524,关系可视化,,2020-12-04 10:26:26
5525,分布可视化,,2020-12-04 10:27:09
5526,差异可视化,,2020-12-04 10:35:12
5535,数据库原理,,2020-12-05 22:49:38
5536,MySQL入门,所有的网络应用都有基于数据的操作，数据的安全存储就靠数据库了，所以数据库在网络应用中的重要性是不言而喻的，一般在企业里进行开发都会使用到MySQL数据库，所以在之后我们将详细的学习MySQL数据库的用法。,2020-12-05 22:57:04
5537,MySQL数据库 -修改数据库,本实训项目的主要内容包括：查看表结构与修改表名、修改字段名与字段数据类型、添加与删除字段、修改字段的排列位置、删除表的外键约束，从五大方面详细介绍了数据表的相关操作。通过本章的学习，你们就能够迅速上手对数据表的修改了。,2020-12-05 23:02:50
5538,MySQL数据库 - 表查询,,2020-12-05 23:15:01
5539,MySQL数据库－函数的使用,,2020-12-05 23:21:14
5540,数据库设计,,2020-12-05 23:26:33
5541,数据库管理,,2020-12-06 00:02:17
5542,第8章  指针,"1.理解指针的含义：指针就是地址。 指针是用于描述地址数据的数据类型。
2. 学会定义和使用指针变量，重点是指针变量作函数参数，实现在被调用的函数中改变主调函数的中的变量的值。
3. 数组名作函数参数，本质上是指针变量作函数参数（实参是数组名，形参是指针变量）；
   函数也可以返回指针值，比如字符串复制、字符串连接等函数，返回值是结果字符串的首地址。",2020-12-06 13:56:16
5546,第9章 自定义数据类型,"重点掌握C语言中自定义数据类型的使用方法，包括：结构体类型、共用体类型和枚举类型的定义、变量声明和引用方法；
了解C语言中动态内存分配和管理方法。",2020-12-06 20:17:15
5625,数据结构入门,认真听讲,2020-12-07 11:28:26
5660,数据采集,本章节介绍了使用了Flume、 webclient+xpath和 Jsoup 来采集数据。,2020-12-07 16:34:14
5661,数据分析与处理——MapReduce,"MapReduce 作业通常将输入数据集拆分为独立的块，这些任务由 map 任务以完全并行的方式进行处理。框架对 map 的输出进行排序，然后将其输入到 reduce 任务。通常，作业的输入和输出都存储在文件系统中。该框架负责安排任务，监视任务并重新执行失败的任务。
本章节介绍了MapReduce的使用，以及通过一些案例来巩固对MapReduce的掌握。",2020-12-07 16:34:47
5662,数据分析与处理——Hive,"hive是基于Hadoop的一个数据仓库工具，用来进行数据提取、转化、加载，这是一种可以存储、查询和分析存储在Hadoop中的大规模数据的机制。hive数据仓库工具能将结构化的数据文件映射为一张数据库表，并提供SQL查询功能，能将SQL语句转变成MapReduce任务来执行。
本章节路径将带领你从 Hive 零基础到全面掌握 Hive 的核心知识：环境搭建基本shell操作、DDL、DML等，带你完成 Hive 的入门。",2020-12-07 16:34:54
5663,数据分析与处理——Spark,"Spark 是一种与 Hadoop 相似的开源集群计算环境，但是两者之间还存在一些不同之处，这些有用的不同之处使 Spark 在某些工作负载方面表现得更加优越，换句话说，Spark 启用了内存分布数据集，除了能够提供交互式查询外，它还可以优化迭代工作负载。
本章节路径以任务为导向，较为全面地介绍了Spark大数据技术的相关知识。具体内容包括Spark概述；SparkRDD编程；Spark编程进阶；Spark SQL：结构化数据文件处理；Spark Streaming：实时计算框架：功能强大的算法库；",2020-12-07 16:35:21
5670,基础技术,本章节将介绍数据挖掘的常用工具 Numpy 和 Pandas 基础和进阶知识。,2020-12-07 16:53:18
5677,高级技术,本章节将介绍数据挖掘常用工具 Numpy 的高级知识以及正则表达式和机器学习库 sklearn。,2020-12-07 16:59:05
5688,数据挖掘常用方法,本章节将介绍数据挖掘常用方法。,2020-12-07 17:09:39
5727,基于品高云人工智能应用实践,本专题体系化介绍机器学习知识，学习人工智能基础理论，并基于品高云环境动手创建第一个机器学习模型。,2020-12-08 11:15:32
5731,ss,s,2020-12-08 20:51:09
5734,循环结构设计227,哈哈8,2020-12-09 16:58:13
5736,期末考试,,2020-12-10 08:16:10
5740,实验4 函数和代码复用,,2020-12-10 17:28:53
5742,521212,454,2020-12-10 18:54:33
5746,线性表的存储和应用,,2020-12-11 16:32:46
5749,1,1,2020-12-11 17:06:21
5750,栈和队列的存储与应用,,2020-12-11 17:19:25
5751,稀疏矩阵的压缩存储和应用,,2020-12-11 17:23:43
5752,二叉树和树的存储与应用,,2020-12-11 17:26:34
5753,图的存储和编程实践,,2020-12-11 17:28:12
5758,1,asd,2020-12-13 12:45:19
5759,矩阵转置,矩阵一般转置和快速转置,2020-12-13 19:51:13
5856,测试,测试,2020-12-15 15:46:26
5865,2,2,2020-12-15 23:01:02
5866,实验5 组合数据类型,,2020-12-16 18:37:59
5868,Hadoop分布式文件系统 HDFS,Hadoop分布式文件系统(HDFS)是指被设计成适合运行在通用硬件上的分布式文件系统。HDFS能提供高吞吐量的数据访问，非常适合大规模数据集上的应用。HDFS放宽了一部分POSIX约束，来实现流式读取文件系统数据的目的。本章节将讲解 HDFS 的相关操作。,2020-12-17 11:19:10
5870,分布式存储系统 HBase,本章节将带领你从HBase零基础到全面掌握HBase的核心知识：环境搭建、伪分布式部署、完全分布式部署、基本shell操作、Java操作HBase数据库、等，带你全面的了解HBase的整个体系。,2020-12-17 11:19:52
5871,关系型数据库 MySQL,"MySQL是最流行的关系型数据库管理系统，在WEB应用方面MySQL是最好的RDBMS(Relational Database Management System：关系数据库管理系统)应用软件之一。
在本章节中，会让大家快速掌握MySQL的基本知识，并轻松使用MySQL 数据库。",2020-12-17 11:21:02
5874,sadf,,2020-12-17 17:03:16
5883,神经风格迁移,,2020-12-18 15:39:30
5884,文章主题自动分析,,2020-12-18 15:44:14
5885,判决书推荐系统,,2020-12-18 15:45:42
5886,酒店智能推荐系统,,2020-12-18 15:48:17
5887,罗斯福国家森林树木类型识别,,2020-12-18 15:49:13
5888,人脸识别系统,,2020-12-18 15:49:37
5889,测试,测试,2020-12-18 18:21:52
5890,这是什么,123123,2020-12-18 18:25:24
5894,第一部分 数理逻辑,与教材“命题逻辑”、“谓词逻辑”、“自然推理系统”部分相对应。,2020-12-21 17:38:12
5895,第二部分 集合与关系,本章学习集合的基本知识，以及集合与集合之间关系的相关概念。,2020-12-21 17:41:50
5897,第四部分 图论,本章学习离散数学中图的基本知识。,2020-12-21 17:42:49
5898,C++,,2020-12-21 17:42:49
5899,第五部分 离散概率,本章学习离散数学中概率的相关知识。,2020-12-21 17:52:36
5900,C++,,2020-12-21 17:53:24
5908,第一阶段,,2020-12-22 17:54:59
5917,实验6 文件,,2020-12-24 15:12:25
5918,专题3：Python程序设计基础,"Python 因其简洁性、易读性、可扩展性、丰富和强大的功能库等，已成为最受欢迎的程序设计语言之一。随着 Python 在机器学习、数据分析和数据可视化等领域发挥出强大能力，其在大数据方面的优势逐渐被人们所认可并投入实际应用。

本专题包含了一系列 Python 实训项目，为学习者规划了一条简单快捷的 Python 学习路径，以完成任务通过关卡的方式，带领您轻松愉快的学习和掌握 Python 语言的基础知识和编程精髓。",2020-12-24 15:23:54
5919,发达,f 发达,2020-12-25 18:57:56
5922,chap1,,2020-12-26 19:31:21
5951,1,1,2021-01-06 14:41:36
5954,第一张,测试,2021-01-06 15:55:53
5978,学习,,2021-01-09 20:28:22
5979,期末考试,,2021-01-10 20:53:52
5980,数组,线性表、栈、队列和串中的数据元素都是非结构的原子类型，元素的值是不再分解的。而数组和广义表中的数据元素本身也是一个数据结构。数组可以分为一维数组和多维数组，一维数组中的元素是由原子构成的。多维数组中的元素又是一个线性表。因此，数组是一种特殊的线性表。,2021-01-11 07:54:05
5982,java环境搭配,,2021-01-11 09:49:25
5985,枚举算法,,2021-01-11 15:21:14
5989,3,333,2021-01-11 23:29:25
6063,1,1,2021-01-13 14:26:08
6114,Java练习,  ,2021-01-14 20:52:26
6153,第1章 Linux介绍,本章将为用户介绍Linux大概的结构，同时引导用户接受Linux命令行的使用方式。,2021-01-18 16:01:44
6154,第2章 Linux 用户管理,本章的实训主要讲解Linux中用户的管理，包括创建、删除等内容。通过本章的学习，用户可以掌握Linux如何管理用户。,2021-01-18 16:05:37
6156,1,2,2021-01-18 17:07:54
6158,Java入门,Java入门,2021-01-18 20:30:46
6159,面向对象,面向对象,2021-01-18 20:34:59
6169,第一部分：推荐系统入门基础,本节将学习如何使用pandas处理数据，和使用numpy科学计算库进行负责功能计算。,2021-01-19 11:47:09
6170,第二部分：推荐系统中的相似度评估,协同过滤之相似度评估,2021-01-19 11:49:29
6175,第三部分：推荐系统的模型评测指标,模型评测指标,2021-01-19 14:51:35
6176,第四部分：基于用户的协同过滤电影推荐系统,,2021-01-19 14:59:03
6179,fds 覆盖地方覆盖,fdsfsd gfdggfg鬼地方个的发给对方 刚发的梵蒂冈发过的刚发的,2021-01-20 11:24:58
6185,rwarawr,,2021-01-21 16:12:45
6186,aaaa,aaaa,2021-01-21 16:13:22
6187,彭宇凡,1,2021-01-21 20:06:44
6188,1,2,2021-01-22 10:25:14
6189,查找算法与应用,,2021-01-22 15:14:32
6190,排序算法与应用,,2021-01-22 15:41:40
6191,第六部分：基于矩阵分解的协同过滤算法,,2021-01-22 16:17:14
6193,Linux之常用命令和编程环境,,2021-01-22 17:01:58
6194,第五部分：基于内容的协同过滤电影推荐系统,基于内容的协同过滤电影推荐系统,2021-01-22 17:02:52
6195,进程管理和进程控制,,2021-01-22 17:07:25
6196,进程通信机制,,2021-01-22 17:19:40
6197,线程管理和线程同步与互斥,,2021-01-22 17:21:51
6200,文件管理模拟系统,,2021-01-22 17:27:31
6201,寒假6205每日训练1月24日,,2021-01-23 21:41:51
6202,寒假6205每日训练1月25日,,2021-01-24 23:25:29
6211,寒假6205每日训练1月26日,,2021-01-25 19:10:23
6216,python,,2021-01-26 00:29:31
6217,02,,2021-01-26 00:34:08
6219,寒假6205每日训练1月27日,"只要完成9-3，如果想完成前两个的可以去完成
",2021-01-27 00:14:00
